municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,longitud_bancos,latitud_bancos,avg_income,population_density,avg_rent_price,normalized_bank_count,perc_over_65,perc_under_35,economic_score,social_score,total_score_alpha_0,total_score_alpha_25,total_score_alpha_50,total_score_alpha_75,total_score_alpha_100,PC1_economic,PC2_social
Ágreda,3006.0,1546.0,1460.0,18.23916152542223,164.8102077395475,992.0,2209.0,799.0,26.734,3.390366415,1.140625,0.0,0.0,0.0,26.734,18.23916152542223,2.2654957075,0.0,0.26580172987358613,0.3300066533599468,0.8760191241440134,0.08771633933286675,0.08771633933286675,0.2847920355356534,0.48186773173844005,0.6789434279412266,0.8760191241440134,-0.22918964970632488,0.10342957217249611
Aguadulce,2022.0,999.0,1023.0,147.66723078136883,13.692949947667843,771.0,1610.0,416.0,17.897,0.0,0.0,0.0,0.0,0.0,17.897,147.66723078136883,2.637703983157895,0.0,0.20573689416419386,0.38130563798219586,3.3911468713103794,0.07844863768575344,0.07844863768575344,0.9066231960919099,1.7347977544980664,2.562972312904223,3.3911468713103794,-0.4506563718604113,0.23719615829514734
Agudo,1638.0,824.0,814.0,7.123023058942915,229.95854238370043,512.0,1121.0,566.0,19.156,0.0,0.0,0.0,0.0,0.0,19.156,7.123023058942915,2.637703983157895,0.0,0.34554334554334554,0.3125763125763126,0.215348348923798,0.10800866478522156,0.10800866478522156,0.13484358581986566,0.1616785068545098,0.1885134278891539,0.215348348923798,-0.42670844888876647,0.27621506717077543
Aguilar de Campoo,6711.0,3232.0,3479.0,28.518942760417257,235.31727863749927,2170.0,5323.0,1519.0,27.5,4.452221571666667,1.0057471266666669,0.0,0.0,0.0,27.5,28.518942760417257,2.7289843491666668,0.0,0.22634480703322904,0.3233497243331843,1.1575405143249586,0.07318853095844241,0.07318853095844241,0.3442765268000715,0.6153645226417005,0.8864525184833296,1.1575405143249586,-0.18969891879045483,0.056543056798699254
Aguilar de la Frontera,13398.0,6684.0,6714.0,80.68293402784226,166.0574217018011,5213.0,11024.0,2414.0,19.114,0.2793677518181818,0.0,0.0,0.0,0.0,19.114,80.68293402784226,0.1396838759090909,0.0,0.18017614569338708,0.38908792357068217,13.758008582607452,0.07010436240480869,0.07010436240480869,3.4920804174554694,6.914056472506131,10.33603252755679,13.758008582607452,-0.3577182903846039,0.16725588293180604
Águilas,35956.0,17929.0,18027.0,142.75719459275845,251.86821653767575,14045.0,29233.0,5798.0,23.386,3.393694633,0.4159484136666666,0.0,0.0,0.0,23.386,142.75719459275845,1.9048215233333332,0.0,0.1612526421181444,0.3906163088218934,5.584800112805588,0.06298791185196735,0.06298791185196735,1.4434409620903725,2.8238940123287777,4.204347062567183,5.584800112805588,-0.07909462891975291,-0.027210977893171805
Agullent,2369.0,1184.0,1185.0,145.88300361275964,16.239040473065746,877.0,1979.0,434.0,25.982,2.55840823,3.22894998,0.0,0.0,0.0,25.982,145.88300361275964,2.893679105,0.0,0.18319966230476994,0.37019839594765724,4.517031329085131,0.06782022112337832,0.06782022112337832,1.1801229981138164,2.2924257751042547,3.4047285520946926,4.517031329085131,-0.24043547681123925,0.07729369126320247
Ahigal,1393.0,711.0,682.0,26.7516393465282,52.07157520164394,382.0,962.0,439.0,15.354,0.0,0.0,0.0,0.0,0.0,15.354,26.7516393465282,2.637703983157895,0.0,0.3151471643933956,0.2742282842785355,0.6280810637307439,0.08642226618684645,0.08642226618684645,0.22183696557282082,0.3572516649587952,0.4926663643447695,0.6280810637307439,-0.5345010912035077,0.32794379780325317
Aielo de Malferit,4592.0,2320.0,2272.0,171.73225047876633,26.73929903788091,1804.0,3873.0,773.0,23.353,1.32743363,0.0,0.0,0.0,0.0,23.353,171.73225047876633,0.663716815,0.0,0.1683362369337979,0.39285714285714285,12.238842278023137,0.0661320930811349,0.0661320930811349,3.1093096393166353,6.152487185552136,9.195664731787637,12.238842278023137,-0.29017600625680845,0.11012846737756653
Aiguafreda,2556.0,1239.0,1317.0,322.66193587679714,7.921603746206879,807.0,1939.0,562.0,34.846,5.68692424,5.13389431,0.0,0.0,0.0,34.846,322.66193587679714,5.410409274999999,0.0,0.21987480438184664,0.31572769953051644,6.855928770723798,0.06942056617220276,0.06942056617220276,1.7660476173101016,3.4626746684480003,5.159301719585899,6.855928770723798,0.03402865041936238,-0.11004601354217992
Aigües,1049.0,544.0,505.0,56.78568232678001,18.47296637140686,288.0,731.0,205.0,60.883,0.0,4.7826087,0.0,0.0,0.0,60.883,56.78568232678001,2.39130435,0.0,0.1954242135367016,0.27454718779790277,5.520365169048199,0.05365316825411827,0.05365316825411827,1.4203311684526385,2.7870091686511587,4.15368716884968,5.520365169048199,0.6486850892861692,-0.5566741386772734
Aínsa-Sobrarbe,2312.0,1159.0,1153.0,8.118880324628375,284.7683310451835,762.0,1781.0,370.0,29.123,5.11856137,3.42105263,0.0,0.0,0.0,29.123,8.118880324628375,4.269807,0.0,0.16003460207612458,0.3295847750865052,0.23125486515112845,0.05274496833131787,0.05274496833131787,0.09737244253627052,0.14199991674122317,0.1866273909461758,0.23125486515112845,-0.1944097848980624,0.02698096215137575
Ainzón,1067.0,548.0,519.0,26.37104552242164,40.461042740713374,341.0,819.0,266.0,23.836,0.0,3.125,0.0,0.0,0.0,23.836,26.37104552242164,1.5625,0.0,0.2492970946579194,0.31958762886597936,1.5807822282259436,0.07967226736490207,0.07967226736490207,0.45494975758016243,0.8302272477954229,1.2055047380106831,1.5807822282259436,-0.32188178612068546,0.1568225144328408
Aitona,2493.0,1311.0,1182.0,37.24718194933045,66.93123800322331,907.0,1950.0,595.0,21.467,3.900212025,1.348039215,0.0,0.0,0.0,21.467,37.24718194933045,2.62412562,0.0,0.23866827115924588,0.3638186923385479,1.2085391910097472,0.0868319783158588,0.0868319783158588,0.3672587814893309,0.647685584662803,0.928112387836275,1.2085391910097472,-0.3705606754440623,0.19545019206677183
Ajalvir,4676.0,2437.0,2239.0,236.17491335819136,19.798885213977872,1827.0,4093.0,466.0,32.885,8.890980405,6.388557255,0.0,0.0,0.0,32.885,236.17491335819136,7.63976883,0.0,0.09965782720273739,0.3907185628742515,3.722679193990594,0.03893816302382404,0.03893816302382404,0.9598734207655165,1.8808086785072091,2.8017439362489016,3.722679193990594,-0.0384845477108925,-0.10044831427230934
Ajofrín,2236.0,1128.0,1108.0,63.69574329184002,35.10438664252861,802.0,1768.0,476.0,22.463,0.0,1.43072289,0.0,0.0,0.0,22.463,63.69574329184002,0.715361445,0.0,0.21288014311270126,0.35867620751341683,6.140551969173126,0.07635504238657712,0.07635504238657712,1.5924042740832143,3.1084535057798517,4.624502737476489,6.140551969173126,-0.34627595818760254,0.16428706827729328
Alaejos,1380.0,740.0,640.0,13.465170487699355,102.48663403561446,357.0,972.0,410.0,21.177,0.0,0.0,0.0,0.0,0.0,21.177,13.465170487699355,2.637703983157895,0.0,0.2971014492753623,0.25869565217391305,0.4454153877190528,0.0768588531821046,0.0768588531821046,0.16899798681634165,0.2611371204505787,0.3532762540848158,0.4454153877190528,-0.3884282031298376,0.21405075691766381
Alagón,7121.0,3568.0,3553.0,294.3652896512373,24.19103151882116,2565.0,5838.0,1256.0,26.847,4.93029981,3.4708147,0.0,0.0,0.0,26.847,294.3652896512373,4.200557255,0.0,0.17637972194916443,0.3602022187894959,6.0178966496448805,0.06353236719556338,0.06353236719556338,1.5521234378078927,3.040714508420222,4.529305579032551,6.0178966496448805,-0.15637541509754452,0.013230383291489446
Alaior,9477.0,4776.0,4701.0,86.31382320164798,109.7970133689902,3360.0,7495.0,1517.0,29.822,6.198998926,4.650833308,8.0,4.1380393,39.9332708375,29.822,86.31382320164798,5.424916117,0.03088803088803089,0.16007175266434526,0.354542576764799,1.9206201138394046,0.0549992863547317,0.0549992863547317,0.5214044932258999,0.9878097000970681,1.4542149069682362,1.9206201138394046,0.6265926481869147,-0.37898506862453546
Alameda,5453.0,2765.0,2688.0,83.7487709455757,65.11140328905415,2154.0,4528.0,838.0,18.43,0.0,0.0,0.0,0.0,0.0,18.43,83.7487709455757,2.637703983157895,0.0,0.1536768751146158,0.3950119200440125,2.1646069104517167,0.06070419750538831,0.06070419750538831,0.5866798757419704,1.1126555539785525,1.6386312322151346,2.1646069104517167,-0.43518337577441796,0.20608938535986107
Alameda de la Sagra,3757.0,1960.0,1797.0,113.87256845817436,32.993020627087674,1450.0,2982.0,580.0,23.409,4.3988769649999995,1.576541275,0.0,0.0,0.0,23.409,113.87256845817436,2.98770912,0.0,0.1543784934788395,0.38594623369709874,3.218142217905295,0.05958179812199022,0.05958179812199022,0.8492219030678164,1.6388620080136427,2.4285021129594684,3.218142217905295,-0.30981919503085564,0.11592106197361438
