municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,longitud_bancos,latitud_bancos,avg_income,population_density,avg_rent_price,normalized_bank_count,perc_over_65,perc_under_35,economic_score,social_score,total_score_alpha_0,total_score_alpha_25,total_score_alpha_50,total_score_alpha_75,total_score_alpha_100,PC1_economic,PC2_social,economic_score_normalized,social_score_normalized,total_score_alpha_50_normalized,economic_category,social_category,name_normalized,lat,lon
Carracedelo,3403.0,1705.0,1698.0,104.930678661707,32.43093481717733,899.0,2423.0,1049.0,24.596,0.0,1.766575275,0.0,0.0,0.0,24.596,104.930678661707,0.8832876375,0.0,0.0030825741992359,0.0026417866588304,8.214559898176555,0.0814350339439652,0.0814350339439652,2.114716250002113,4.14799746606026,6.181278682118408,8.214559898176555,-0.2624655600155314,0.1324737457069217,31.41250710346674,77.0518076190444,31.38362222453085,Low,High,carracedelo,42.5572411,-6.7289709
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,42.4071531,-5.9723947
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,43.2297016,-8.3558882
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,43.2494908,-3.1551656
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,43.0600126,-8.0143985
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,43.0130558,-8.6246468
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,42.7724237,-8.0509058
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,42.8869022,-8.217403
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,43.2494529,-7.6843885
Carral,6574.0,3232.0,3342.0,137.0967140761472,47.95155043868245,1933.0,4779.0,1515.0,27.794,2.379840522,2.4925865199999997,3.0,-8.355803199999999,43.2296757,27.794,137.0967140761472,2.436213521,0.0115830115830115,0.0023045330088226,0.0029403711591116,5.35731344639231,0.0669769379520036,0.0669769379520036,1.3895610650620802,2.712145192172157,4.034729319282233,5.35731344639231,0.1130345981087824,-0.1006097091102263,20.419521652475115,63.37191609131627,20.327150242744132,Low,High,carral,42.6844984,-8.217461
Carranque,5022.0,2630.0,2392.0,203.10791259321084,24.725772304391587,2028.0,4283.0,478.0,30.108,3.745063363333333,4.895851946666666,0.0,0.0,0.0,30.108,203.10791259321084,4.320457654999999,0.0,0.0009518120270808,0.0040382317801672,4.91450655588139,0.0384363757650329,0.0384363757650329,1.2574539207941222,2.4764714658232116,3.6954890108523006,4.91450655588139,-0.1160154377235604,-0.0451803517302718,18.71586402716049,36.36754462530787,18.512395340998964,Very Low,Low,carranque,40.1702567,-3.9000333
Carrascal de Barregas,1295.0,666.0,629.0,16.898605060725327,76.63354432785445,450.0,1090.0,98.0,33.226,0.0,3.83928571,0.0,0.0,0.0,33.226,16.898605060725327,1.919642855,0.0,0.0007567567567567,0.0034749034749034,1.1870730207850058,0.0262965668371073,0.0262965668371073,0.3164906803240819,0.6066847938110566,0.8968789072980312,1.1870730207850058,-0.1066945771305855,-0.0723685703448296,4.374916085737694,24.88115876968069,4.114504745304091,Very Low,Low,carrascal de barregas,40.9785475,-5.761562
Carreño,10288.0,4970.0,5318.0,154.50306232166,66.5876769392532,2790.0,7732.0,2712.0,29.618,3.116415646,1.561972263,0.0,0.0,0.0,29.618,154.50306232166,2.3391939545,0.0,0.0026360808709175,0.002711897356143,6.404937399712416,0.0714878074442071,0.0714878074442071,1.6548502055112595,3.2382126035783116,4.821575001645364,6.404937399712416,-0.0801376191593787,-0.0128489870490039,24.450155716178863,67.6399888294825,24.378019333192427,Low,High,carreño,,
Carrión de Calatrava,3086.0,1559.0,1527.0,32.713209681725615,94.33498057892844,1171.0,2538.0,542.0,23.63,1.51361368,0.9829822166666666,0.0,0.0,0.0,23.63,32.713209681725615,1.2482979483333332,0.0,0.0017563188593648,0.0037945560596241,2.3480348912126594,0.0666445037043508,0.0666445037043508,0.636992100581428,1.2073396974585051,1.777687294335582,2.3480348912126594,-0.3215665840015531,0.1339676353530245,8.841607064668668,63.057375058353095,8.739718796689408,Very Low,High,carrión de calatrava,39.0183225,-3.8168257
Carrión de los Céspedes,2587.0,1256.0,1331.0,423.89105169291867,6.102983277585468,930.0,2042.0,458.0,22.572,0.0,1.4,0.0,0.0,0.0,22.572,423.89105169291867,0.7,0.0,0.0017703904136064,0.0035948975647468,16.315833765346994,0.0636437218652508,0.0636437218652508,4.126691232735687,8.189738743606123,12.252786254476558,16.315833765346994,-0.2742252494578635,0.0919280889492978,62.581391992864496,60.21810977196355,62.50618267555061,High,High,carrión de los céspedes,37.368131,-6.32942
Carrión de los Condes,2011.0,963.0,1048.0,31.75230294139157,63.33398883576747,607.0,1505.0,591.0,22.636,1.584015905,0.0,0.0,0.0,0.0,22.636,31.75230294139157,0.7920079525,0.0,0.002938836399801,0.0030183988065638,3.273235648907197,0.0887058028184616,0.0887058028184616,0.8848382643406454,1.6809707258628293,2.4771031873850133,3.273235648907197,-0.3385002603000269,0.1868606412756973,12.40122946344048,83.93122864250367,12.386812784343832,Very Low,Very High,carrión de los condes,42.3385404,-4.6017128
Carrizo,2266.0,1131.0,1135.0,54.14719314487996,41.848891297780376,627.0,1613.0,656.0,21.849,1.40151515,1.331388365,0.0,0.0,0.0,21.849,54.14719314487996,1.3664517575,0.0,0.0028949691085613,0.0027669902912621,3.1220083801245546,0.0801035141689303,0.0801035141689303,0.8405797306578364,1.6010559471467425,2.361532163635649,3.1220083801245546,-0.3560859602329521,0.1914271753341317,11.819396851667472,75.7919566608249,11.771446198328343,Very Low,High,carrizo,,
Carrizosa,1175.0,599.0,576.0,45.11631370050024,26.04379444207499,370.0,891.0,334.0,16.381,0.0,0.0,0.0,0.0,0.0,16.381,45.11631370050024,2.637703983157895,0.0,0.0028425531914893,0.0031489361702127,1.0981322516676555,0.0895101856043458,0.0895101856043458,0.3416657021201732,0.5938212186360007,0.8459767351518281,1.0981322516676555,-0.5077070605067295,0.3024084302423223,4.032724889631218,84.69231566694903,4.015451548053176,Very Low,Very High,carrizosa,38.8420035,-2.9915308
Cartagena,216365.0,107458.0,108907.0,386.2377384126191,560.1860680140389,85634.0,178437.0,35506.0,29.082,3.4696073399450547,1.8071860056043956,33.0,-0.983344387878788,37.6163803030303,29.082,386.2377384126191,2.638396672774725,0.1274131274131274,0.0016410232708617,0.0039578490051533,12.544575704232363,0.0566738395491533,0.0566738395491533,3.1786493057199556,6.300624771890758,9.42260023806156,12.544575704232363,4.4049696453755525,-2.421005174406369,48.071833333029815,53.623380141018,47.959466360428856,Medium,Medium,cartagena,37.6152488,-0.9876857
Cártama,27436.0,13883.0,13553.0,261.04499543002385,105.10065498403526,11317.0,22857.0,2901.0,23.917,4.37801959,4.407075205714286,0.0,0.0,0.0,23.917,261.04499543002385,4.392547397857143,0.0,0.0010573698789911,0.0041248724303834,4.714812714245677,0.0436151586256828,0.0436151586256828,1.2114145475306817,2.37921393643568,3.547013325340678,4.714812714245677,-0.1092348966999818,-0.0340301656179153,17.94756086087843,41.267580412782,17.763484629050026,Very Low,Medium,cártama,36.7100716,-4.631539
Cartaya,20314.0,10337.0,9977.0,90.31847908315888,224.91521343374595,8378.0,17234.0,2199.0,22.029,3.1099638809090906,2.287543280909091,0.0,0.0,0.0,22.029,90.31847908315888,2.6987535809090906,0.0,0.0010825046765777,0.0041242492862065,2.708846253016608,0.0446451913969096,0.0446451913969096,0.7106954568018342,1.3767457222067587,2.0427959876116835,2.708846253016608,-0.2431391120831425,0.0598250728684237,10.229794649392565,42.24217185194675,10.044193498047786,Very Low,Medium,cartaya,37.2829111,-7.1545752
Cartelle,2570.0,1265.0,1305.0,27.25667813375192,94.28881932672388,463.0,1410.0,1233.0,20.309,0.0,0.0,0.0,0.0,0.0,20.309,27.25667813375192,2.637703983157895,0.0,0.0047976653696498,0.0018015564202334,0.8457804820696956,0.0864326484882435,0.0864326484882435,0.2762696068836065,0.4661065652789695,0.6559435236743325,0.8457804820696956,-0.3702979439552359,0.2746917444152466,3.061825326525613,81.78042644279091,3.0320122958507865,Very Low,Very High,cartelle,42.2492308,-8.0688652
Cartes,5750.0,2872.0,2878.0,303.68544397363587,18.93406521156536,2306.0,5178.0,600.0,26.662,4.49608642,4.0985153575,1.0,-4.0684234,43.3292845,26.662,303.68544397363587,4.29730088875,0.0038610038610038,0.0010434782608695,0.0040104347826086,6.03589130250737,0.0416864397749085,0.0416864397749085,1.5402376554580235,3.038788871141139,4.537340086824255,6.03589130250737,-0.0880023233625988,-0.0419254479368353,23.030285765938164,39.44267451364105,22.84239972225273,Low,Low,cartes,43.3243805,-4.069902
Casabermeja,3712.0,1939.0,1773.0,54.89381042655787,67.62146717736537,1258.0,2817.0,690.0,22.973,2.582291275,3.71120922,0.0,0.0,0.0,22.973,54.89381042655787,3.1467502475,0.0,0.0018588362068965,0.0033890086206896,1.567229149744471,0.0629961192962247,0.0629961192962247,0.4390543769082863,0.8151126345203479,1.1911708921324091,1.567229149744471,-0.3315991714952471,0.1373316656705712,5.837530832234986,59.60536429688297,5.719458557708732,Very Low,Medium,casabermeja,36.893528,-4.4287903
Casalarreina,1090.0,538.0,552.0,134.00851359806373,8.133811582070628,386.0,892.0,253.0,23.149,3.90625,0.0,0.0,0.0,0.0,23.149,134.00851359806373,1.953125,0.0,0.0023211009174311,0.0035412844036697,5.166084063312083,0.0821967847824257,0.0821967847824257,1.35316860441484,2.6241404240472543,3.895112243679669,5.166084063312083,-0.3181766122217866,0.1517257150033141,19.68378468981643,77.7725573531096,19.64948843119732,Very Low,High,casalarreina,42.5479528,-2.9110775
Casar de Cáceres,4516.0,2228.0,2288.0,34.659563525080394,130.29592818536582,1656.0,3695.0,805.0,21.694,1.557031425,0.77726018,4.0,-6.417510925,39.561374025,21.694,34.659563525080394,1.1671458025,0.0154440154440154,0.0017825509300265,0.0036669619131975,2.4497335171148436,0.0643559584567288,0.0643559584567288,0.6607003481212574,1.257044737785786,1.853389127450315,2.4497335171148436,0.0042027976336973,-0.0144344544543693,9.232882907965427,60.8920103546485,9.122461781971602,Very Low,High,casar de cáceres,39.5614765,-6.4171236
Casarabonela,2532.0,1349.0,1183.0,22.261615346128185,113.73837705089868,862.0,1940.0,570.0,21.0,2.20765382,0.0,0.0,0.0,0.0,21.0,22.261615346128185,1.10382691,0.0,0.0022511848341232,0.0034044233807266,1.6440997674705915,0.0766398628362645,0.0766398628362645,0.4685048389948462,0.860369815153428,1.2522347913120098,1.6440997674705915,-0.3905576558345175,0.197983167852539,6.133283262601742,72.51473574964248,6.067951754915805,Very Low,High,casarabonela,36.7852106,-4.8430732
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.1461845,-6.6237267
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.1793582,-5.9916716
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.9233032,-7.0914596
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.4648956,-7.5929135
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.566704,-7.5509733
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,36.4433477,-5.2728863
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.6575304,-7.2544321
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.7733921,-7.143086
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.7293917,-7.9142863
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.5175188,-7.8257844
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.5147902,-8.1031841
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.3497794,-8.1884264
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.2208462,-8.186275
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.4964175,-5.7136314
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.2902896,-5.8077238
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.6726766,-8.0894811
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.2027186,-5.8104714
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.378698,-5.86305
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.8617122,-8.0591071
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.2915383,-6.4097036
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.1285199,-4.0394175
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.0246964,-7.7941708
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.3933509,-8.1195832
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,42.4298039,-7.0006425
Casares,7342.0,3764.0,3578.0,45.22491921673702,162.34412636126595,2431.0,5166.0,955.0,29.266,2.137256115,1.36833947,0.0,0.0,0.0,29.266,45.22491921673702,1.7527977925,0.0,0.0013007354944156,0.0033110868973031,2.8642633188869477,0.0430684825241697,0.0430684825241697,0.7483671916148642,1.4536659007055588,2.158964609796253,2.8642633188869477,-0.1540229721346805,-0.0139151291675111,10.827747109139798,40.7503290559188,10.636500808397384,Very Low,Medium,casares,43.1779089,-5.7038469
Casariche,5384.0,2764.0,2620.0,101.79044301028782,52.89298131314594,2244.0,4594.0,936.0,18.355,0.0,0.0,0.0,0.0,0.0,18.355,101.79044301028782,2.637703983157895,0.0,0.0017384843982169,0.0041679049034175,2.5532393930289734,0.0724583764784326,0.0724583764784326,0.6926536306160678,1.312848884753703,1.9330441388913384,2.5532393930289734,-0.4278973029826148,0.21528036575541,9.631111974732011,68.5583171567919,9.552169627715044,Very Low,High,casariche,37.2955536,-4.7588421
Casarrubios del Monte,6177.0,3233.0,2944.0,67.09551760449362,92.0627818450022,2081.0,4725.0,697.0,25.745,3.5543203566666666,4.31649562,0.0,0.0,0.0,25.745,67.09551760449362,3.9354079883333335,0.0,0.0011283794722357,0.0033689493281528,1.7171973623817256,0.0380145326488994,0.0380145326488994,0.4578102400821059,0.8776059475153125,1.2974016549485192,1.7171973623817256,-0.2536842725804136,0.0475812513348163,6.414519344585074,35.96840714042511,6.20067488946049,Very Low,Low,casarrubios del monte,40.185405,-4.0377056
